go_id,external_gene_name,namespace_1003
GO:0016032,RAD50,biological_process
GO:0006302,RAD50,biological_process
GO:0051321,RAD50,biological_process
GO:0000781,RAD50,cellular_component
GO:0042802,RAD50,molecular_function
GO:0005654,RAD50,cellular_component
GO:0035861,RAD50,cellular_component
GO:1901796,RAD50,biological_process
GO:0030674,RAD50,molecular_function
GO:0006260,RAD50,biological_process
GO:0003677,RAD50,molecular_function
GO:0007004,RAD50,biological_process
GO:0007131,RAD50,biological_process
GO:0000722,RAD50,biological_process
GO:0008408,RAD50,molecular_function
GO:0000724,RAD50,biological_process
GO:0000729,RAD50,biological_process
GO:0006303,RAD50,biological_process
GO:0031860,RAD50,biological_process
GO:0031954,RAD50,biological_process
GO:0032206,RAD50,biological_process
GO:0032508,RAD50,biological_process
GO:0033674,RAD50,biological_process
GO:1904354,RAD50,biological_process
GO:0090305,RAD50,biological_process
GO:0000014,RAD50,molecular_function
GO:0043047,RAD50,molecular_function
GO:0003678,RAD50,molecular_function
GO:0003691,RAD50,molecular_function
GO:0070192,RAD50,biological_process
GO:0000794,RAD50,cellular_component
GO:0051880,RAD50,molecular_function
GO:0000019,RAD50,biological_process
,RAD54L,
GO:0005524,RAD54L,molecular_function
GO:0016787,RAD54L,molecular_function
GO:0070615,RAD54L,molecular_function
GO:0005634,RAD54L,cellular_component
GO:0046872,RAD54L,molecular_function
GO:0000166,RAD54L,molecular_function
GO:0005654,RAD54L,cellular_component
GO:0003677,RAD54L,molecular_function
GO:0006281,RAD54L,biological_process
GO:0006974,RAD54L,biological_process
GO:0005515,RAD54L,molecular_function
GO:0004386,RAD54L,molecular_function
GO:0032508,RAD54L,biological_process
GO:0016887,RAD54L,molecular_function
GO:0003678,RAD54L,molecular_function
GO:0007131,RAD54L,biological_process
GO:0032991,RAD54L,cellular_component
GO:0000733,RAD54L,biological_process
GO:0006310,RAD54L,biological_process
GO:0051321,RAD54L,biological_process
GO:0045003,RAD54L,biological_process
GO:0036310,RAD54L,molecular_function
GO:0015616,RAD54L,molecular_function
GO:0000724,RAD54L,biological_process
GO:0006302,RAD54L,biological_process
GO:0008340,RAD54L,biological_process
GO:0010212,RAD54L,biological_process
GO:0042493,RAD54L,biological_process
GO:0051276,RAD54L,biological_process
GO:0005524,SMC1A,molecular_function
GO:0005515,SMC1A,molecular_function
GO:0006281,SMC1A,biological_process
GO:0003682,SMC1A,molecular_function
GO:0005694,SMC1A,cellular_component
GO:0051276,SMC1A,biological_process
GO:0007064,SMC1A,biological_process
GO:0008278,SMC1A,cellular_component
GO:0005634,SMC1A,cellular_component
GO:0005654,SMC1A,cellular_component
GO:0005829,SMC1A,cellular_component
GO:0016887,SMC1A,molecular_function
GO:0007049,SMC1A,biological_process
GO:0051321,SMC1A,biological_process
GO:0003723,SMC1A,molecular_function
GO:0000166,SMC1A,molecular_function
GO:0051301,SMC1A,biological_process
GO:0006974,SMC1A,biological_process
GO:0000775,SMC1A,cellular_component
GO:0000776,SMC1A,cellular_component
GO:0000777,SMC1A,cellular_component
GO:0016363,SMC1A,cellular_component
GO:0003677,SMC1A,molecular_function
GO:0036033,SMC1A,molecular_function
GO:0019827,SMC1A,biological_process
GO:0030893,SMC1A,cellular_component
GO:0090307,SMC1A,biological_process
GO:0046982,SMC1A,molecular_function
GO:0097431,SMC1A,cellular_component
GO:0000794,SMC1A,cellular_component
GO:0009314,SMC1A,biological_process
GO:0000070,SMC1A,biological_process
GO:0007062,SMC1A,biological_process
GO:0072423,SMC1A,biological_process
,SMC1A,
GO:0003677,XRCC3,molecular_function
GO:0005524,XRCC3,molecular_function
GO:0006281,XRCC3,biological_process
GO:0008094,XRCC3,molecular_function
GO:0005634,XRCC3,cellular_component
GO:0005737,XRCC3,cellular_component
GO:0000166,XRCC3,molecular_function
GO:0005654,XRCC3,cellular_component
GO:0005829,XRCC3,cellular_component
GO:0005739,XRCC3,cellular_component
GO:0006974,XRCC3,biological_process
GO:0005515,XRCC3,molecular_function
GO:0048471,XRCC3,cellular_component
GO:0006310,XRCC3,biological_process
GO:0000781,XRCC3,cellular_component
GO:0000400,XRCC3,molecular_function
GO:0000724,XRCC3,biological_process
GO:0090267,XRCC3,biological_process
GO:0005657,XRCC3,cellular_component
GO:0008821,XRCC3,molecular_function
GO:0033065,XRCC3,cellular_component
GO:0000722,XRCC3,biological_process
GO:0010824,XRCC3,biological_process
GO:0036297,XRCC3,biological_process
GO:0045003,XRCC3,biological_process
GO:0071140,XRCC3,biological_process
GO:0090656,XRCC3,biological_process
GO:0090657,XRCC3,biological_process
GO:0090737,XRCC3,biological_process
GO:0010033,XRCC3,biological_process
,XRCC3,
GO:0005737,CCNB1,cellular_component
GO:0005634,CCNB1,cellular_component
GO:0005829,CCNB1,cellular_component
GO:0005856,CCNB1,cellular_component
GO:0051301,CCNB1,biological_process
GO:0005515,CCNB1,molecular_function
GO:0007049,CCNB1,biological_process
GO:0005815,CCNB1,cellular_component
GO:0005813,CCNB1,cellular_component
GO:0005759,CCNB1,cellular_component
GO:0006977,CCNB1,biological_process
GO:0005654,CCNB1,cellular_component
GO:0019901,CCNB1,molecular_function
GO:0031145,CCNB1,biological_process
GO:1901990,CCNB1,biological_process
GO:0000086,CCNB1,biological_process
GO:0045737,CCNB1,biological_process
GO:0044389,CCNB1,molecular_function
GO:0045931,CCNB1,biological_process
GO:0000942,CCNB1,cellular_component
GO:0007052,CCNB1,biological_process
GO:0060260,CCNB1,biological_process
GO:0007084,CCNB1,biological_process
GO:0016538,CCNB1,molecular_function
GO:0000079,CCNB1,biological_process
GO:0007077,CCNB1,biological_process
GO:0044772,CCNB1,biological_process
GO:0051726,CCNB1,biological_process
GO:0000307,CCNB1,cellular_component
GO:0007076,CCNB1,biological_process
GO:0010971,CCNB1,biological_process
GO:1905448,CCNB1,biological_process
GO:0097125,CCNB1,cellular_component
GO:0005113,CCNB1,molecular_function
GO:0061575,CCNB1,molecular_function
GO:0000278,CCNB1,biological_process
GO:0001556,CCNB1,biological_process
GO:0001701,CCNB1,biological_process
GO:0001933,CCNB1,biological_process
GO:0006468,CCNB1,biological_process
GO:0007080,CCNB1,biological_process
GO:0007283,CCNB1,biological_process
GO:0009612,CCNB1,biological_process
GO:0009636,CCNB1,biological_process
GO:0010629,CCNB1,biological_process
GO:0031442,CCNB1,biological_process
GO:0033129,CCNB1,biological_process
GO:0042246,CCNB1,biological_process
GO:0042493,CCNB1,biological_process
GO:0045787,CCNB1,biological_process
GO:0046680,CCNB1,biological_process
GO:0048146,CCNB1,biological_process
GO:0048565,CCNB1,biological_process
GO:0051987,CCNB1,biological_process
GO:0055015,CCNB1,biological_process
GO:0060045,CCNB1,biological_process
GO:0060623,CCNB1,biological_process
GO:0065003,CCNB1,biological_process
GO:0071283,CCNB1,biological_process
GO:0071398,CCNB1,biological_process
GO:0071407,CCNB1,biological_process
GO:0071456,CCNB1,biological_process
GO:0090266,CCNB1,biological_process
GO:2000775,CCNB1,biological_process
GO:0000922,CCNB1,cellular_component
GO:0016020,CCNB1,cellular_component
,CCNB1,
,UBE2N,
GO:0003723,UBE2N,molecular_function
GO:0005634,UBE2N,cellular_component
GO:0005737,UBE2N,cellular_component
GO:0000166,UBE2N,molecular_function
GO:0005524,UBE2N,molecular_function
GO:0016740,UBE2N,molecular_function
GO:0005654,UBE2N,cellular_component
GO:0001650,UBE2N,cellular_component
GO:0016567,UBE2N,biological_process
GO:0006281,UBE2N,biological_process
GO:0006974,UBE2N,biological_process
GO:0005515,UBE2N,molecular_function
GO:0004842,UBE2N,molecular_function
GO:0061631,UBE2N,molecular_function
GO:0000209,UBE2N,biological_process
GO:0005829,UBE2N,cellular_component
GO:0070062,UBE2N,cellular_component
GO:0070498,UBE2N,biological_process
GO:0031625,UBE2N,molecular_function
GO:0032991,UBE2N,cellular_component
GO:0070534,UBE2N,biological_process
GO:0051092,UBE2N,biological_process
GO:0006302,UBE2N,biological_process
GO:0050852,UBE2N,biological_process
GO:0000151,UBE2N,cellular_component
GO:0035973,UBE2N,biological_process
GO:0007254,UBE2N,biological_process
GO:0000187,UBE2N,biological_process
GO:0070423,UBE2N,biological_process
GO:0006303,UBE2N,biological_process
GO:0043130,UBE2N,molecular_function
GO:0000724,UBE2N,biological_process
GO:0006301,UBE2N,biological_process
GO:0000729,UBE2N,biological_process
GO:0006282,UBE2N,biological_process
GO:0006511,UBE2N,biological_process
GO:0016574,UBE2N,biological_process
GO:0031058,UBE2N,biological_process
GO:0033182,UBE2N,biological_process
GO:0043123,UBE2N,biological_process
GO:0045739,UBE2N,biological_process
GO:0051443,UBE2N,biological_process
GO:0031372,UBE2N,cellular_component
GO:0035370,UBE2N,cellular_component
GO:0003677,LIG1,molecular_function
GO:0005524,LIG1,molecular_function
GO:0003910,LIG1,molecular_function
GO:0006281,LIG1,biological_process
GO:0006310,LIG1,biological_process
GO:0071897,LIG1,biological_process
GO:0003909,LIG1,molecular_function
GO:0051103,LIG1,biological_process
GO:0005634,LIG1,cellular_component
GO:0043231,LIG1,cellular_component
GO:0046872,LIG1,molecular_function
GO:0000166,LIG1,molecular_function
GO:0005654,LIG1,cellular_component
GO:0051301,LIG1,biological_process
GO:0006974,LIG1,biological_process
GO:0016874,LIG1,molecular_function
GO:0007049,LIG1,biological_process
GO:0006260,LIG1,biological_process
GO:0005737,LIG1,cellular_component
GO:0005739,LIG1,cellular_component
GO:0009653,LIG1,biological_process
GO:0006283,LIG1,biological_process
GO:0006287,LIG1,biological_process
GO:0006273,LIG1,biological_process
GO:0006297,LIG1,biological_process
GO:0006298,LIG1,biological_process
GO:0006266,LIG1,biological_process
GO:0006284,LIG1,biological_process
GO:1903461,LIG1,biological_process
,LIG1,
,POLA1,
GO:0003677,POLA1,molecular_function
GO:0003676,POLA1,molecular_function
GO:0006260,POLA1,biological_process
GO:0000166,POLA1,molecular_function
GO:0003887,POLA1,molecular_function
GO:0005634,POLA1,cellular_component
GO:0046872,POLA1,molecular_function
GO:0016740,POLA1,molecular_function
GO:0005654,POLA1,cellular_component
GO:0005829,POLA1,cellular_component
GO:0051536,POLA1,molecular_function
GO:0016779,POLA1,molecular_function
GO:0051539,POLA1,molecular_function
GO:0071897,POLA1,biological_process
GO:0006269,POLA1,biological_process
GO:0005658,POLA1,cellular_component
GO:0005737,POLA1,cellular_component
GO:0005730,POLA1,cellular_component
GO:0006281,POLA1,biological_process
GO:0005515,POLA1,molecular_function
GO:0016032,POLA1,biological_process
GO:0006270,POLA1,biological_process
GO:0003682,POLA1,molecular_function
GO:0016363,POLA1,cellular_component
GO:0019901,POLA1,molecular_function
GO:0005635,POLA1,cellular_component
GO:0000785,POLA1,cellular_component
GO:0006303,POLA1,biological_process
GO:0003697,POLA1,molecular_function
GO:0003688,POLA1,molecular_function
GO:0000083,POLA1,biological_process
GO:0017076,POLA1,molecular_function
GO:0019103,POLA1,molecular_function
GO:0000731,POLA1,biological_process
GO:0006271,POLA1,biological_process
GO:0006272,POLA1,biological_process
GO:0006273,POLA1,biological_process
GO:0032201,POLA1,biological_process
GO:0032479,POLA1,biological_process
GO:1902975,POLA1,biological_process
,RPS3,
GO:0003723,RPS3,molecular_function
GO:0016020,RPS3,cellular_component
GO:0005743,RPS3,cellular_component
GO:0003735,RPS3,molecular_function
GO:0006412,RPS3,biological_process
GO:0015935,RPS3,cellular_component
GO:0005634,RPS3,cellular_component
GO:0005737,RPS3,cellular_component
GO:0006413,RPS3,biological_process
GO:0005783,RPS3,cellular_component
GO:0005829,RPS3,cellular_component
GO:0005886,RPS3,cellular_component
GO:0006915,RPS3,biological_process
GO:0016829,RPS3,molecular_function
GO:0003677,RPS3,molecular_function
GO:0005739,RPS3,cellular_component
GO:0005759,RPS3,cellular_component
GO:0005840,RPS3,cellular_component
GO:0005856,RPS3,cellular_component
GO:0005925,RPS3,cellular_component
GO:0051301,RPS3,biological_process
GO:0006417,RPS3,biological_process
GO:0017148,RPS3,biological_process
GO:0051536,RPS3,molecular_function
GO:0005730,RPS3,cellular_component
GO:0006281,RPS3,biological_process
GO:0006974,RPS3,biological_process
GO:0005515,RPS3,molecular_function
GO:0007049,RPS3,biological_process
GO:0022627,RPS3,cellular_component
GO:0140078,RPS3,molecular_function
GO:0005819,RPS3,cellular_component
GO:0003729,RPS3,molecular_function
GO:0003684,RPS3,molecular_function
GO:0007059,RPS3,biological_process
GO:0008017,RPS3,molecular_function
GO:0045739,RPS3,biological_process
GO:0032587,RPS3,cellular_component
GO:0005654,RPS3,cellular_component
GO:0070062,RPS3,cellular_component
GO:0019901,RPS3,molecular_function
GO:0010628,RPS3,biological_process
GO:0019083,RPS3,biological_process
GO:0019899,RPS3,molecular_function
GO:1990904,RPS3,cellular_component
GO:0003906,RPS3,molecular_function
GO:0072686,RPS3,cellular_component
GO:0042981,RPS3,biological_process
GO:1901224,RPS3,biological_process
GO:0008134,RPS3,molecular_function
GO:0015631,RPS3,molecular_function
GO:0031397,RPS3,biological_process
GO:0000184,RPS3,biological_process
GO:0070301,RPS3,biological_process
GO:0051225,RPS3,biological_process
GO:0032357,RPS3,molecular_function
GO:0019900,RPS3,molecular_function
GO:0043507,RPS3,biological_process
GO:0051018,RPS3,molecular_function
GO:0042769,RPS3,biological_process
GO:0051879,RPS3,molecular_function
GO:0097100,RPS3,molecular_function
GO:2001272,RPS3,biological_process
GO:0030544,RPS3,molecular_function
GO:0006614,RPS3,biological_process
GO:0005844,RPS3,cellular_component
GO:2001235,RPS3,biological_process
GO:0031334,RPS3,biological_process
GO:0002181,RPS3,biological_process
GO:0022626,RPS3,cellular_component
GO:0014069,RPS3,cellular_component
GO:0034614,RPS3,biological_process
GO:0031116,RPS3,biological_process
GO:0000977,RPS3,molecular_function
GO:0004520,RPS3,molecular_function
GO:0032358,RPS3,molecular_function
GO:0044390,RPS3,molecular_function
GO:0044877,RPS3,molecular_function
GO:0070181,RPS3,molecular_function
GO:0032079,RPS3,biological_process
GO:0032743,RPS3,biological_process
GO:0042104,RPS3,biological_process
GO:0045738,RPS3,biological_process
GO:0050862,RPS3,biological_process
GO:0051092,RPS3,biological_process
GO:0061481,RPS3,biological_process
GO:0071356,RPS3,biological_process
GO:1902231,RPS3,biological_process
GO:1902546,RPS3,biological_process
GO:1905053,RPS3,biological_process
GO:0071159,RPS3,cellular_component
,XRCC2,
GO:0003677,XRCC2,molecular_function
GO:0005524,XRCC2,molecular_function
GO:0006281,XRCC2,biological_process
GO:0000724,XRCC2,biological_process
GO:0008094,XRCC2,molecular_function
GO:0005657,XRCC2,cellular_component
GO:0033063,XRCC2,cellular_component
GO:0005634,XRCC2,cellular_component
GO:0005737,XRCC2,cellular_component
GO:0043231,XRCC2,cellular_component
GO:0005654,XRCC2,cellular_component
GO:0005856,XRCC2,cellular_component
GO:0006974,XRCC2,biological_process
GO:0005515,XRCC2,molecular_function
GO:0006310,XRCC2,biological_process
GO:0005815,XRCC2,cellular_component
GO:0005813,XRCC2,cellular_component
GO:0001701,XRCC2,biological_process
GO:0001756,XRCC2,biological_process
GO:0010165,XRCC2,biological_process
GO:0010332,XRCC2,biological_process
GO:0022008,XRCC2,biological_process
GO:0035264,XRCC2,biological_process
GO:0043524,XRCC2,biological_process
GO:0050769,XRCC2,biological_process
GO:2000269,XRCC2,biological_process
GO:0007098,XRCC2,biological_process
GO:0000400,XRCC2,molecular_function
GO:0000278,XRCC2,biological_process
GO:0051321,XRCC2,biological_process
GO:0042148,XRCC2,biological_process
GO:0003676,POLD1,molecular_function
GO:0016740,POLD1,molecular_function
GO:0003677,POLD1,molecular_function
GO:0051536,POLD1,molecular_function
GO:0006260,POLD1,biological_process
GO:0000166,POLD1,molecular_function
GO:0016779,POLD1,molecular_function
GO:0003887,POLD1,molecular_function
GO:0051539,POLD1,molecular_function
GO:0071897,POLD1,biological_process
GO:0005634,POLD1,cellular_component
GO:0016020,POLD1,cellular_component
GO:0046872,POLD1,molecular_function
GO:0005654,POLD1,cellular_component
GO:0005829,POLD1,cellular_component
GO:0016787,POLD1,molecular_function
GO:0006281,POLD1,biological_process
GO:0006974,POLD1,biological_process
GO:0004518,POLD1,molecular_function
GO:0005515,POLD1,molecular_function
GO:0016235,POLD1,cellular_component
GO:0004527,POLD1,molecular_function
GO:0003684,POLD1,molecular_function
GO:0003682,POLD1,molecular_function
GO:0000781,POLD1,cellular_component
GO:0019985,POLD1,biological_process
GO:0034644,POLD1,biological_process
GO:0006283,POLD1,biological_process
GO:0006287,POLD1,biological_process
GO:0006261,POLD1,biological_process
GO:0042769,POLD1,biological_process
GO:0006296,POLD1,biological_process
GO:0033683,POLD1,biological_process
GO:0000109,POLD1,cellular_component
GO:0000731,POLD1,biological_process
GO:0032201,POLD1,biological_process
GO:0006297,POLD1,biological_process
GO:0000723,POLD1,biological_process
GO:0006298,POLD1,biological_process
GO:0055089,POLD1,biological_process
GO:0008296,POLD1,molecular_function
GO:0009411,POLD1,biological_process
GO:0045004,POLD1,biological_process
GO:0070987,POLD1,biological_process
GO:0043625,POLD1,cellular_component
GO:0008408,POLD1,molecular_function
GO:0019899,POLD1,molecular_function
GO:0090305,POLD1,biological_process
,POLD1,
GO:0003677,INO80,molecular_function
GO:0005634,INO80,cellular_component
GO:0005524,INO80,molecular_function
GO:0006351,INO80,biological_process
GO:0006281,INO80,biological_process
GO:0016887,INO80,molecular_function
GO:0031011,INO80,cellular_component
GO:0006338,INO80,biological_process
GO:0005737,INO80,cellular_component
